campaign_name,campaign_id,impressions,clicks,cost,date,reach,frequency,customer_name,channel,campaign_id_uniq,conversions,ctr,cost_per_conversion
Avtoservis_search,12696206341,160,27,14.0,2024-01-09,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,16.88,0.0
Avtoservis_search,12696206341,154,16,8.69,2024-01-05,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.39,0.0
Avtoservis_search,12696206341,144,22,11.48,2024-01-07,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,15.28,0.0
Avtoservis_search,12696206341,139,9,5.11,2024-01-18,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,6.47,0.0
Avtoservis_search,12696206341,136,12,7.61,2024-01-19,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",4.0,8.82,0.53
Avtoservis_search,12696206341,134,18,10.3,2024-01-10,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,13.43,0.0
Avtoservis_search,12696206341,134,16,9.53,2024-01-20,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",1.0,11.94,0.1
Avtoservis_search,12696206341,133,22,11.85,2024-01-13,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",9.0,16.54,0.76
Avtoservis_search,12696206341,127,13,7.66,2023-12-26,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.24,0.0
Avtoservis_search,12696206341,121,24,14.0,2023-12-28,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,19.83,0.0
Avtoservis_search,12696206341,121,21,11.61,2024-01-14,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",2.0,17.36,0.17
Avtoservis_search,12696206341,120,19,10.06,2023-12-29,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,15.83,0.0
Avtoservis_search,12696206341,109,16,9.13,2024-01-15,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",4.0,14.68,0.44
Kapremont_Almaty,12696206347,105,7,4.64,2024-01-17,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,6.67,0.0
Kapremont_Almaty,12696206347,104,12,7.84,2024-01-05,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,11.54,0.0
Kapremont_Almaty,12696206347,102,11,7.59,2024-01-04,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.78,0.0
Kapremont_Almaty,12696206347,98,5,3.6,2024-01-23,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,5.1,0.0
Avtoservis_search,12696206341,97,16,7.6,2024-01-21,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",2.0,16.49,0.26
Kapremont_Almaty,12696206347,95,13,7.98,2024-01-06,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,13.68,0.0
Zamena_masla,12696206344,95,5,3.55,2024-01-14,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,5.26,0.0
Kapremont_Almaty,12696206347,88,10,7.23,2024-01-09,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,11.36,0.0
Zamena_masla,12696206344,88,3,1.66,2024-01-21,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",1.0,3.41,0.6
Kapremont_Almaty,12696206347,86,10,6.36,2023-12-29,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,11.63,0.0
Avtoservis_search,12696206341,85,13,6.9,2024-01-23,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",2.0,15.29,0.29
Avtoservis_search,12696206341,84,22,14.04,2023-12-27,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,26.19,0.0
Avtoservis_search,12696206341,83,8,4.46,2024-01-17,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",1.0,9.64,0.22
Zamena_masla,12696206344,81,11,6.59,2024-01-10,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,13.58,0.0
Kapremont_Almaty,12696206347,80,11,7.98,2023-12-26,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,13.75,0.0
Zamena_masla,12696206344,80,3,1.53,2024-01-13,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,3.75,0.0
Zamena_masla,12696206344,77,7,4.01,2024-01-09,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,9.09,0.0
Avtoservis_search,12696206341,76,13,8.46,2024-01-22,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",3.0,17.11,0.35
Zamena_masla,12696206344,75,9,7.73,2024-01-05,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,12.0,0.0
Kapremont_Almaty,12696206347,74,7,5.45,2024-01-13,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",2.0,9.46,0.37
Kapremont_Almaty,12696206347,72,6,5.21,2024-01-16,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,8.33,0.0
Zamena_masla,12696206344,71,13,7.72,2024-01-16,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",2.0,18.31,0.26
Kapremont_Almaty,12696206347,70,5,2.94,2024-01-21,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,7.14,0.0
Avtoservis_search,12696206341,69,12,7.06,2024-01-16,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",9.0,17.39,1.27
Kapremont_Almaty,12696206347,68,9,5.78,2024-01-07,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,13.24,0.0
Zamena_masla,12696206344,67,6,4.56,2024-01-07,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,8.96,0.0
Kapremont_Almaty,12696206347,66,7,4.74,2024-01-14,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.61,0.0
Zamena_masla,12696206344,65,5,2.77,2024-01-17,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,7.69,0.0
Kapremont_Almaty,12696206347,65,5,3.68,2024-01-19,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,7.69,0.0
Zamena_masla,12696206344,64,3,2.15,2023-12-26,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,4.69,0.0
Kapremont_Almaty,12696206347,64,7,4.16,2024-01-10,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.94,0.0
Kapremont_Almaty,12696206347,63,4,3.37,2024-01-12,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",1.0,6.35,0.3
Zamena_masla,12696206344,63,3,2.22,2024-01-15,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,4.76,0.0
Zamena_masla,12696206344,63,11,7.23,2024-01-20,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",1.0,17.46,0.14
Kapremont_Almaty,12696206347,60,5,3.34,2024-01-15,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,8.33,0.0
Zamena_masla,12696206344,59,7,5.36,2024-01-04,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,11.86,0.0
Zamena_masla,12696206344,59,13,7.97,2024-01-19,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,22.03,0.0
Kapremont_Almaty,12696206347,58,8,5.9,2023-12-27,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,13.79,0.0
Zamena_masla,12696206344,57,6,4.72,2023-12-28,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.53,0.0
Zamena_masla,12696206344,52,4,3.27,2023-12-27,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,7.69,0.0
Avtoservis_search,12696206341,49,5,2.56,2024-01-12,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.2,0.0
Avtoservis_search,12696206341,47,11,6.28,2024-01-24,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",,23.4,
Zamena_masla,12696206344,46,9,7.8,2024-01-06,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,19.57,0.0
Kapremont_Almaty,12696206347,45,11,8.0,2023-12-28,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,24.44,0.0
Zamena_masla,12696206344,45,4,2.27,2023-12-29,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,8.89,0.0
Zamena_masla,12696206344,45,1,0.62,2024-01-18,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,2.22,0.0
Zamena_masla,12696206344,45,6,3.83,2024-01-24,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",,13.33,
Zamena_masla,12696206344,43,7,5.27,2024-01-22,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,16.28,0.0
Kapremont_Almaty,12696206347,37,5,4.06,2024-01-22,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",2.0,13.51,0.49
Zamena_masla,12696206344,37,2,1.28,2024-01-23,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,5.41,0.0
Kapremont_Almaty,12696206347,32,7,5.05,2024-01-18,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,21.88,0.0
Kapremont_Almaty,12696206347,32,4,2.56,2024-01-24,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",,12.5,
Avtoservis_search,12696206341,30,8,4.47,2023-12-30,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,26.67,0.0
Kapremont_Almaty,12696206347,28,2,1.27,2023-12-30,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,7.14,0.0
Zamena_masla,12696206344,21,5,3.83,2024-01-12,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,23.81,0.0
Avtoservis_search,12696206341,20,2,1.14,2024-01-11,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.0,0.0
Kapremont_Almaty,12696206347,18,5,3.72,2024-01-20,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,27.78,0.0
Zamena_masla,12696206344,10,0,0.0,2023-12-30,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",,0.0,
Zamena_masla,12696206344,10,1,0.6,2024-01-11,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,10.0,0.0
Kapremont_Almaty,12696206347,6,4,2.71,2024-01-11,0,0.0,Наш Сервис,Google,"['12696206341', '12696206347', '12696206344']",0.0,66.67,0.0
Smart_HW,20511815690,29872,1067,27.15231,2024-01-22,0,0.0,auto-money.kz,Google,['20511815690'],,3.57,
Smart_HW,20511815690,29165,1019,22.945513,2024-01-13,0,0.0,auto-money.kz,Google,['20511815690'],,3.49,
Smart_HW,20511815690,28375,999,28.545369,2024-01-18,0,0.0,auto-money.kz,Google,['20511815690'],,3.52,
Smart_HW,20511815690,28115,1007,22.270801,2024-01-12,0,0.0,auto-money.kz,Google,['20511815690'],,3.58,
Smart_HW,20511815690,27550,845,23.286862,2024-01-23,0,0.0,auto-money.kz,Google,['20511815690'],,3.07,
Smart_HW,20511815690,25986,964,22.914469,2024-01-15,0,0.0,auto-money.kz,Google,['20511815690'],,3.71,
Smart_HW,20511815690,24492,1021,31.961641,2024-01-14,0,0.0,auto-money.kz,Google,['20511815690'],,4.17,
Smart_HW,20511815690,23809,812,23.861179,2024-01-19,0,0.0,auto-money.kz,Google,['20511815690'],,3.41,
Smart_HW,20511815690,23780,888,22.080406,2024-01-11,0,0.0,auto-money.kz,Google,['20511815690'],,3.73,
Smart_HW,20511815690,23343,809,25.83239,2024-01-20,0,0.0,auto-money.kz,Google,['20511815690'],,3.47,
Smart_HW,20511815690,22550,778,24.650558,2024-01-21,0,0.0,auto-money.kz,Google,['20511815690'],,3.45,
Smart_HW,20511815690,21376,775,24.477396,2024-01-17,0,0.0,auto-money.kz,Google,['20511815690'],,3.63,
Smart_HW,20511815690,20799,761,24.894738,2024-01-24,0,0.0,auto-money.kz,Google,['20511815690'],,3.66,
Smart_HW,20511815690,19469,739,17.753167,2024-01-04,0,0.0,auto-money.kz,Google,['20511815690'],,3.8,
Smart_HW,20511815690,18470,596,24.767184,2024-01-16,0,0.0,auto-money.kz,Google,['20511815690'],,3.23,
Smart_HW,20511815690,15136,339,12.090349,2024-01-09,0,0.0,auto-money.kz,Google,['20511815690'],,2.24,
Smart_HW,20511815690,14038,502,12.79572,2024-01-05,0,0.0,auto-money.kz,Google,['20511815690'],,3.58,
Smart_HW,20511815690,13834,494,12.840429,2024-01-06,0,0.0,auto-money.kz,Google,['20511815690'],,3.57,
Brand_Avgust,17931128382,12111,306,7.61795,2024-01-06,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,2.53,
Smart_HW,20511815690,11938,467,10.215468,2024-01-08,0,0.0,auto-money.kz,Google,['20511815690'],,3.91,
Smart_HW,20511815690,10538,332,11.992101,2024-01-10,0,0.0,auto-money.kz,Google,['20511815690'],,3.15,
Brand_Avgust,17931128382,9892,247,6.685213,2024-01-07,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,2.5,
Smart_HW,20511815690,9765,291,10.195549,2024-01-07,0,0.0,auto-money.kz,Google,['20511815690'],,2.98,
Brand_Avgust,17931128382,8344,243,9.511017,2024-01-09,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,2.91,
Smart_HW,20511815690,8114,396,27.143513,2023-12-26,0,0.0,auto-money.kz,Google,['20511815690'],,4.88,
Brand_Avgust,17931128382,6031,140,8.652622,2024-01-10,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,2.32,
Brand_Avgust,17931128382,4586,202,10.206048,2024-01-17,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,4.4,
Brand_Avgust,17931128382,4453,153,7.235289,2024-01-11,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,3.44,
Brand_Avgust,17931128382,3855,122,6.6331,2024-01-08,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,3.16,
Brand_Avgust,17931128382,2711,53,3.139697,2024-01-13,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,1.95,
Brand_Avgust,17931128382,1904,76,7.22024,2024-01-05,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,3.99,
Brand_Avgust,17931128382,1841,83,9.371387,2023-12-26,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,4.51,
Brand_Avgust,17931128382,1812,63,3.472832,2024-01-04,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,3.48,
Brand_Avgust,17931128382,1795,68,4.326421,2024-01-12,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,3.79,
Avtozalog_May_Search,17071699849,1629,173,47.39,2024-01-21,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,10.62,
Smart_HW,20511815690,1628,56,5.380269,2023-12-27,0,0.0,auto-money.kz,Google,['20511815690'],,3.44,
Avtozalog_May_Search,17071699849,1333,153,44.1,2024-01-19,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,11.48,
Avtozalog_May_Search,17071699849,1267,164,45.32,2024-01-22,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,12.94,
Avtozalog_May_Search,17071699849,1226,204,42.83,2024-01-23,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,16.64,
Avtozalog_May_Search,17071699849,1126,120,46.16,2024-01-18,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,10.66,
Brand_Avgust,17931128382,1099,42,5.090568,2024-01-16,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,3.82,
Avtozalog_May_Search,17071699849,1062,204,41.13,2024-01-24,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,19.21,
Brand_Avgust,17931128382,934,28,1.636992,2024-01-14,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,3.0,
Smart_HW,20511815690,904,49,2.882279,2023-12-28,0,0.0,auto-money.kz,Google,['20511815690'],,5.42,
Brand_Avgust,17931128382,849,31,2.904405,2024-01-18,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,3.65,
Avtozalog_May_Search,17071699849,786,101,47.84,2024-01-17,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,12.85,
Avtozalog_May_Search,17071699849,661,71,49.08,2024-01-16,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,10.74,
Brand_Avgust,17931128382,615,41,6.878447,2024-01-15,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,6.67,
Avtozalog_May_Search,17071699849,549,98,60.73,2024-01-15,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,17.85,
Brand_Avgust,17931128382,528,26,4.033708,2023-12-27,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,4.92,
Avtozalog_May_Search,17071699849,510,86,59.68,2024-01-10,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,16.86,
Avtozalog_May_Search,17071699849,503,98,70.0,2024-01-09,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,19.48,
Avtozalog_May_Search,17071699849,503,78,48.1,2024-01-11,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,15.51,
Avtozalog_May_Search,17071699849,487,90,70.0,2024-01-08,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,18.48,
Avtozalog_May_Search,17071699849,471,95,69.99,2024-01-07,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,20.17,
Avtozalog_May_Search,17071699849,435,69,46.37,2024-01-12,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,15.86,
Avtozalog_May_Search,17071699849,422,62,32.46,2024-01-14,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,14.69,
Avtozalog_May_Search,17071699849,352,76,45.1,2023-12-26,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,21.59,
Avtozalog_May_Search,17071699849,335,58,23.83,2024-01-05,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,17.31,
Smart_HW,20511815690,333,11,0.261917,2024-01-01,0,0.0,auto-money.kz,Google,['20511815690'],,3.3,
Brand_Avgust,17931128382,324,28,3.710226,2024-01-24,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,8.64,
Avtozalog_May_Search,17071699849,286,43,15.09,2024-01-04,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,15.03,
Brand_Avgust,17931128382,243,42,8.2012,2024-01-22,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,17.28,
Brand_Avgust,17931128382,237,26,5.284564,2024-01-19,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,10.97,
Smart_HW,20511815690,207,12,0.264868,2024-01-03,0,0.0,auto-money.kz,Google,['20511815690'],,5.8,
Brand_Avgust,17931128382,171,11,2.356756,2024-01-21,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,6.43,
Brand_Avgust,17931128382,160,41,7.881981,2024-01-23,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,25.62,
Avtozalog_May_Search,17071699849,155,25,11.74,2023-12-27,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,16.13,
Brand_Avgust,17931128382,149,18,2.92866,2024-01-20,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,12.08,
Avtozalog_May_Search,17071699849,20,1,0.42,2023-12-28,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,5.0,
Brand_Avgust,17931128382,8,0,0.0,2024-01-01,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,0.0,
Brand_Avgust,17931128382,6,2,0.23,2023-12-28,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,33.33,
Brand_Avgust,17931128382,3,0,0.0,2024-01-03,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,0.0,
Avtozalog_May_Search,17071699849,1,0,0.0,2024-01-01,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,0.0,
Avtozalog_May_Search,17071699849,1,0,0.0,2024-01-03,0,0.0,auto-money.kz,Google,"['17071699849', '17931128382']",,0.0,
Product_GDN,17390720537,18549,382,13.998265,2024-01-24,0,0.0,Laurastar,Google,"['17390720537', '17379053757']",,2.06,
Product_GDN,17390720537,8183,168,6.797183,2024-01-09,5387,1.5193985520697977,Laurastar,Google,"['17390720537', '17379053757']",,2.05,
Product_GDN,17390720537,7697,172,6.996095,2024-01-08,4964,1.5505640612409348,Laurastar,Google,"['17390720537', '17379053757']",,2.23,
Product_GDN,17390720537,7210,180,6.957751,2024-01-16,4933,1.4615852422460978,Laurastar,Google,"['17390720537', '17379053757']",,2.5,
Product_GDN,17390720537,7166,161,6.726775,2024-01-19,5010,1.4325349301397206,Laurastar,Google,"['17390720537', '17379053757']",,2.25,
Product_GDN,17390720537,7052,207,7.436677,2024-01-07,4469,1.5791004699037816,Laurastar,Google,"['17390720537', '17379053757']",,2.94,
Product_GDN,17390720537,6939,176,6.960413,2024-01-18,4685,1.4811099252934898,Laurastar,Google,"['17390720537', '17379053757']",,2.54,
Product_GDN,17390720537,6732,184,7.208021,2024-01-05,4382,1.5362848014605204,Laurastar,Google,"['17390720537', '17379053757']",,2.73,
Product_GDN,17390720537,6526,164,6.545611,2024-01-17,4508,1.4476486246672582,Laurastar,Google,"['17390720537', '17379053757']",,2.51,
Product_GDN,17390720537,6207,174,7.045628,2024-01-10,4333,1.433187168243711,Laurastar,Google,"['17390720537', '17379053757']",,2.8,
Product_GDN,17390720537,6147,181,6.689206,2024-01-03,4063,1.5129214865862664,Laurastar,Google,"['17390720537', '17379053757']",,2.94,
Product_GDN,17390720537,6096,190,6.80469,2024-01-14,4314,1.4133055169216504,Laurastar,Google,"['17390720537', '17379053757']",,3.12,
Product_GDN,17390720537,6046,196,7.660481,2024-01-11,4353,1.3889271766597748,Laurastar,Google,"['17390720537', '17379053757']",,3.24,
Product_GDN,17390720537,6013,185,7.092619,2024-01-04,4055,1.4840937114673243,Laurastar,Google,"['17390720537', '17379053757']",,3.08,
Product_GDN,17390720537,5977,193,6.908942,2024-01-21,4037,1.4822888283378746,Laurastar,Google,"['17390720537', '17379053757']",,3.23,
Product_GDN,17390720537,5674,188,7.208204,2024-01-15,3980,1.4256281407035176,Laurastar,Google,"['17390720537', '17379053757']",,3.31,
Product_GDN,17390720537,5610,175,7.058966,2024-01-06,3604,1.5588235294117647,Laurastar,Google,"['17390720537', '17379053757']",,3.12,
Product_GDN,17390720537,5501,202,7.361211,2024-01-01,3870,1.4191214470284237,Laurastar,Google,"['17390720537', '17379053757']",,3.67,
Product_GDN,17390720537,5401,187,7.214032,2024-01-12,3836,1.4084984358706987,Laurastar,Google,"['17390720537', '17379053757']",,3.46,
Product_GDN,17390720537,5291,186,6.893692,2024-01-20,3619,1.4622823984526112,Laurastar,Google,"['17390720537', '17379053757']",,3.52,
Product_GDN,17390720537,5243,191,6.791639,2024-01-02,3600,1.4572222222222222,Laurastar,Google,"['17390720537', '17379053757']",,3.64,
Product_GDN,17390720537,4864,157,6.46526,2023-12-26,3244,1.499383477188656,Laurastar,Google,"['17390720537', '17379053757']",,3.23,
Product_GDN,17390720537,4682,184,6.897499,2024-01-13,3325,1.408421052631579,Laurastar,Google,"['17390720537', '17379053757']",,3.93,
Product_GDN,17390720537,4612,157,6.207709,2023-12-30,3303,1.3963063881320013,Laurastar,Google,"['17390720537', '17379053757']",,3.4,
Product_GDN,17390720537,4604,165,6.875047,2023-12-28,3270,1.4079510703363913,Laurastar,Google,"['17390720537', '17379053757']",,3.58,
Product_GDN,17390720537,4428,154,6.241349,2023-12-29,3047,1.4532326878897277,Laurastar,Google,"['17390720537', '17379053757']",,3.48,
Product_GDN,17390720537,4167,156,6.361038,2023-12-27,2964,1.4055330634278003,Laurastar,Google,"['17390720537', '17379053757']",,3.74,
Product_GDN,17390720537,3935,162,6.197156,2023-12-31,2842,1.3845883180858551,Laurastar,Google,"['17390720537', '17379053757']",,4.12,
Product_GDN,17390720537,3472,71,2.536564,2024-01-22,2311,1.50237992211164,Laurastar,Google,"['17390720537', '17379053757']",,2.04,
Product_GDN_Remarketing,17379053757,2833,88,3.802705,2024-01-14,894,3.168903803131991,Laurastar,Google,"['17390720537', '17379053757']",,3.11,
Product_GDN_Remarketing,17379053757,2832,81,3.604577,2024-01-17,918,3.084967320261438,Laurastar,Google,"['17390720537', '17379053757']",,2.86,
Product_GDN_Remarketing,17379053757,2823,87,3.97422,2024-01-16,890,3.1719101123595506,Laurastar,Google,"['17390720537', '17379053757']",,3.08,
Product_GDN_Remarketing,17379053757,2722,103,4.397874,2024-01-15,866,3.143187066974596,Laurastar,Google,"['17390720537', '17379053757']",,3.78,
Product_GDN_Remarketing,17379053757,2716,98,4.20765,2024-01-11,880,3.0863636363636364,Laurastar,Google,"['17390720537', '17379053757']",,3.61,
Product_GDN_Remarketing,17379053757,2706,73,2.547051,2024-01-12,906,2.986754966887417,Laurastar,Google,"['17390720537', '17379053757']",,2.7,
Product_GDN_Remarketing,17379053757,2643,95,4.096738,2024-01-07,838,3.1539379474940334,Laurastar,Google,"['17390720537', '17379053757']",,3.59,
Product_GDN_Remarketing,17379053757,2561,95,4.666435,2024-01-09,802,3.193266832917706,Laurastar,Google,"['17390720537', '17379053757']",,3.71,
Product_GDN_Remarketing,17379053757,2555,111,4.282967,2024-01-13,858,2.98018648018648,Laurastar,Google,"['17390720537', '17379053757']",,4.34,
Product_GDN_Remarketing,17379053757,2540,99,5.292276,2024-01-05,778,3.2647814910025708,Laurastar,Google,"['17390720537', '17379053757']",,3.9,
Product_GDN_Remarketing,17379053757,2523,79,2.992872,2024-01-02,793,3.181588902900378,Laurastar,Google,"['17390720537', '17379053757']",,3.13,
Product_GDN_Remarketing,17379053757,2503,75,3.612393,2024-01-03,788,3.1763959390862944,Laurastar,Google,"['17390720537', '17379053757']",,3.0,
Product_GDN_Remarketing,17379053757,2459,92,4.34918,2024-01-19,807,3.047087980173482,Laurastar,Google,"['17390720537', '17379053757']",,3.74,
Product_GDN_Remarketing,17379053757,2455,96,4.525105,2024-01-06,753,3.260292164674635,Laurastar,Google,"['17390720537', '17379053757']",,3.91,
Product_GDN_Remarketing,17379053757,2325,86,3.79318,2024-01-04,740,3.141891891891892,Laurastar,Google,"['17390720537', '17379053757']",,3.7,
Product_GDN_Remarketing,17379053757,2250,90,4.536625,2024-01-10,768,2.9296875,Laurastar,Google,"['17390720537', '17379053757']",,4.0,
Product_GDN_Remarketing,17379053757,2211,82,3.946412,2024-01-20,757,2.9207397622192866,Laurastar,Google,"['17390720537', '17379053757']",,3.71,
Product_GDN_Remarketing,17379053757,2180,79,4.236903,2024-01-18,735,2.9659863945578233,Laurastar,Google,"['17390720537', '17379053757']",,3.62,
